    kworker/u8:1-84    [000] d.h6.    20.129383: funcgraph_entry:        0.280 us   |                                          __update_load_avg_cfs_rq(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129384: funcgraph_entry:                   |                                          calc_concur_shares() {
    kworker/u8:1-84    [000] d.h6.    20.129384: funcgraph_entry:        0.260 us   |                                            tg_cpus(); (ret=0x2)
    kworker/u8:1-84    [000] d.h6.    20.129385: funcgraph_entry:        0.260 us   |                                            __calc_smp_shares(); (ret=0x60afc)
    kworker/u8:1-84    [000] d.h6.    20.129385: funcgraph_exit:         1.420 us   |                                          } (ret=0x60afc)
    kworker/u8:1-84    [000] d.h6.    20.129386: funcgraph_entry:        0.280 us   |                                          reweight_entity(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129386: funcgraph_entry:        0.280 us   |                                          reweight_eevdf(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129387: funcgraph_entry:                   |                                          place_entity() {
    kworker/u8:1-84    [000] d.h6.    20.129387: funcgraph_entry:        0.290 us   |                                            avg_vruntime(); (ret=0x2684520a4)
    kworker/u8:1-84    [000] d.h6.    20.129388: funcgraph_exit:         0.880 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129388: funcgraph_entry:        0.320 us   |                                          __enqueue_entity(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129389: funcgraph_entry:        0.300 us   |                                          hrtimer_active(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129389: funcgraph_exit:       + 23.560 us  |                                        } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129390: funcgraph_entry:                   |                                        psi_task_change() {
    kworker/u8:1-84    [000] d.h6.    20.129390: funcgraph_entry:        0.260 us   |                                          psi_flags_change(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129391: funcgraph_entry:                   |                                          psi_group_change() {
    kworker/u8:1-84    [000] d.h6.    20.129391: funcgraph_entry:        0.270 us   |                                            record_times(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129392: funcgraph_exit:         0.860 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129392: funcgraph_entry:                   |                                          psi_group_change() {
    kworker/u8:1-84    [000] d.h6.    20.129392: funcgraph_entry:        0.260 us   |                                            record_times(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129393: funcgraph_exit:         0.870 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129393: funcgraph_entry:                   |                                          psi_group_change() {
    kworker/u8:1-84    [000] d.h6.    20.129393: funcgraph_entry:        0.260 us   |                                            record_times(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129394: funcgraph_exit:         0.850 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129394: funcgraph_entry:                   |                                          psi_group_change() {
    kworker/u8:1-84    [000] d.h6.    20.129395: funcgraph_entry:        0.270 us   |                                            record_times(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129395: funcgraph_exit:         0.860 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129395: funcgraph_exit:         5.690 us   |                                        } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129396: funcgraph_exit:       + 30.490 us  |                                      } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129396: funcgraph_entry:                   |                                      wakeup_preempt() {
    kworker/u8:1-84    [000] d.h6.    20.129397: funcgraph_entry:                   |                                        wakeup_preempt_fair() {
    kworker/u8:1-84    [000] d.h6.    20.129397: funcgraph_entry:                   |                                          update_curr() {
    kworker/u8:1-84    [000] d.h6.    20.129397: funcgraph_entry:        0.260 us   |                                            update_se(); (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129398: funcgraph_exit:         0.830 us   |                                          } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129398: funcgraph_entry:                   |                                          pick_eevdf() {
    kworker/u8:1-84    [000] d.h6.    20.129398: funcgraph_entry:        0.260 us   |                                            vruntime_eligible(); (ret=0x1)
    kworker/u8:1-84    [000] d.h6.    20.129399: funcgraph_exit:         0.860 us   |                                          } (ret=0xffff88ff87cb2bc0)
    kworker/u8:1-84    [000] d.h6.    20.129399: funcgraph_entry:        0.270 us   |                                          avg_vruntime(); (ret=0x268443a96)
    kworker/u8:1-84    [000] d.h6.    20.129400: funcgraph_exit:         3.190 us   |                                        } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129400: funcgraph_exit:         3.790 us   |                                      } (ret=0x0)
    kworker/u8:1-84    [000] d.h6.    20.129401: funcgraph_exit:       + 35.540 us  |                                    } (ret=0x0)
